Date,AAPL,MSFT,NVDA,TSLA
2017-09-18,37.06201171875,68.90984344482422,4.633841514587402,25.666667938232422
2017-09-19,37.07602310180664,69.16654205322266,4.6288981437683105,25.00666618347168
2017-09-20,36.454708099365234,68.7081298828125,4.591590881347656,24.92733383178711
2017-09-21,35.82870864868164,68.03884887695312,4.46607780456543,24.43199920654297
2017-09-22,35.47834396362305,68.22222137451172,4.422593116760254,23.4060001373291
2017-09-25,35.16535186767578,67.16786193847656,4.224935531616211,22.999332427978516
2017-09-26,35.770320892333984,67.16786193847656,4.248656272888184,23.016666412353516
2017-09-27,36.02492904663086,67.70878601074219,4.341801166534424,22.731332778930664
2017-09-28,35.80302047729492,67.72712707519531,4.340566635131836,22.639999389648438
2017-09-29,35.99922180175781,68.29557037353516,4.416911602020264,22.739999771118164
2017-10-02,35.926815032958984,68.40557098388672,4.422593116760254,22.768667221069336
2017-10-03,36.08331298828125,68.08470916748047,4.43173360824585,23.209333419799805
2017-10-04,35.8497314453125,68.47891998291016,4.468796253204346,23.667333602905273
2017-10-05,36.295860290527344,69.65249633789062,4.466325283050537,23.68866729736328
2017-10-06,36.27485656738281,69.67997741699219,4.479419708251953,23.79199981689453
2017-10-09,36.400978088378906,69.94588470458984,4.580471515655518,22.862667083740234
2017-10-10,36.41498947143555,69.94588470458984,4.667935371398926,23.70599937438965
2017-10-11,36.566829681396484,70.06509399414062,4.717596530914307,23.639999389648438
2017-10-12,36.4383544921875,70.70685577392578,4.719821453094482,23.711999893188477
2017-10-13,36.66959762573242,71.04608917236328,4.807779312133789,23.704666137695312
2017-10-16,37.344642639160156,71.19278717041016,4.890301704406738,23.373332977294922
2017-10-17,37.48244857788086,71.13778686523438,4.885854721069336,23.71666717529297
2017-10-18,37.31662368774414,71.15611267089844,4.881653785705566,23.976667404174805
2017-10-19,36.43366241455078,71.43118286132812,4.887087821960449,23.45400047302246
2017-10-20,36.49675369262695,72.25630950927734,4.864853382110596,23.00666618347168
2017-10-23,36.47805404663086,72.27465057373047,4.857934951782227,22.468000411987305
2017-10-24,36.69529724121094,72.3021469116211,4.90883207321167,22.48933219909668
2017-10-25,36.53411865234375,72.09130096435547,4.784800052642822,21.722667694091797
2017-10-26,36.76770782470703,72.21048736572266,4.834956645965576,21.744667053222656
2017-10-27,38.085086822509766,76.84051513671875,4.987402439117432,21.391332626342773
2017-10-30,38.94232940673828,76.91387939453125,5.036320686340332,21.338666915893555
2017-10-31,39.484230041503906,76.2629165649414,5.109702110290527,22.101999282836914
2017-11-01,38.98202896118164,76.2629165649414,5.119336128234863,21.405332565307617
2017-11-02,39.266998291015625,77.06057739257812,5.088205337524414,19.950666427612305
2017-11-03,40.29241943359375,77.14307403564453,5.15615177154541,20.4060001373291
2017-11-06,40.701168060302734,77.44564819335938,5.179376602172852,20.185333251953125
2017-11-07,40.83197784423828,77.26227569580078,5.238672733306885,20.40333366394043
2017-11-08,41.16600036621094,77.52816009521484,5.167763710021973,20.292667388916016
2017-11-09,41.08191680908203,77.09724426269531,5.072887420654297,20.19933319091797
2017-11-10,40.945945739746094,76.89553833007812,5.340219974517822,20.19933319091797
2017-11-13,40.7818489074707,76.95054626464844,5.25349760055542,21.02666664123535
2017-11-14,40.16533279418945,77.06057739257812,5.2917914390563965,20.579999923706055
2017-11-15,39.635536193847656,76.46163177490234,5.188024520874023,20.753332138061523
2017-11-16,40.109073638916016,76.66436767578125,5.228296279907227,20.833332061767578
2017-11-17,39.8863639831543,75.92719268798828,5.222117900848389,21.003332138061523
2017-11-20,39.84651565551758,76.04698944091797,5.289322853088379,20.582666397094727
2017-11-21,40.5872802734375,77.14348602294922,5.3379950523376465,21.187332153320312
2017-11-22,41.0139274597168,76.58141326904297,5.314013481140137,20.84000015258789
2017-11-24,41.016265869140625,76.71961975097656,5.364202499389648,21.036666870117188
2017-11-27,40.809993743896484,77.28173065185547,5.294479846954346,21.12066650390625
2017-11-28,40.57088088989258,78.21237182617188,5.209677219390869,21.170000076293945
2017-11-29,39.72930145263672,76.79337310791016,4.8563666343688965,20.502666473388672
2017-11-30,40.284881591796875,77.55816650390625,4.962433338165283,20.59000015258789
2017-12-01,40.09735107421875,77.64110565185547,4.887516975402832,20.435333251953125
2017-12-04,39.8043212890625,74.71088409423828,4.615053653717041,20.34666633605957
2017-12-05,39.766815185546875,75.18081665039062,4.641758441925049,20.246667861938477
2017-12-06,39.61912155151367,76.27733612060547,4.6793389320373535,20.884000778198242
2017-12-07,39.691810607910156,76.01012420654297,4.746836185455322,20.749332427978516
2017-12-08,39.70351791381836,77.54894256591797,4.734474182128906,21.0086669921875
2017-12-11,40.477108001708984,78.5348892211914,4.812849998474121,21.92733383178711
2017-12-12,40.249732971191406,78.85738372802734,4.71840238571167,22.735332489013672
2017-12-13,40.38334655761719,78.64545440673828,4.6031880378723145,22.601999282836914
2017-12-14,40.371620178222656,78.03731536865234,4.61035680770874,22.525999069213867
2017-12-15,40.7818489074707,80.02762603759766,4.736205577850342,22.89666748046875
2017-12-18,41.35616683959961,79.59454345703125,4.892956733703613,22.591333389282227
2017-12-19,40.91546630859375,79.08776092529297,4.848698616027832,22.073333740234375
2017-12-20,40.87092971801758,78.80208587646484,4.865761756896973,21.93199920654297
2017-12-21,41.0256462097168,78.78367614746094,4.843260288238525,22.110666275024414
2017-12-22,41.0256462097168,78.79290771484375,4.827931880950928,21.68000030517578
2017-12-26,39.98481369018555,78.69152069091797,4.881584644317627,21.152666091918945
2017-12-27,39.99186325073242,78.9771728515625,4.874908447265625,20.775999069213867
2017-12-28,40.10438919067383,78.98639678955078,4.8805952072143555,21.02400016784668
2017-12-29,39.670692443847656,78.82054138183594,4.784170150756836,20.75666618347168
2018-01-02,40.38098907470703,79.1983413696289,4.928807735443115,21.368667602539062
2018-01-03,40.37396240234375,79.5669174194336,5.2531914710998535,21.149999618530273
2018-01-04,40.56150436401367,80.2672119140625,5.280881881713867,20.974666595458984
2018-01-05,41.02330780029297,81.26238250732422,5.325634479522705,21.10533332824707
2018-01-08,40.87092971801758,81.34529876708984,5.488814830780029,22.42733383178711
2018-01-09,40.866241455078125,81.29003143310547,5.487330913543701,22.246000289916992
2018-01-10,40.856876373291016,80.92144775390625,5.530350685119629,22.31999969482422
2018-01-11,41.08892822265625,81.1610107421875,5.540243148803711,22.530000686645508
2018-01-12,41.51323699951172,82.56161499023438,5.5130462646484375,22.4146671295166
2018-01-16,41.30226516723633,81.40982055664062,5.442086219787598,22.67066764831543
2018-01-17,41.98441696166992,83.0591812133789,5.556065082550049,23.143999099731445
2018-01-18,42.02193069458008,83.02233123779297,5.5491414070129395,22.971332550048828
2018-01-19,41.83440399169922,82.93020629882812,5.6893310546875,23.334667205810547
2018-01-22,41.49214172363281,84.4137191772461,5.7778425216674805,23.437332153320312
2018-01-23,41.50151824951172,84.68094635009766,5.906905174255371,23.519332885742188
2018-01-24,40.84046173095703,84.60722351074219,5.830011367797852,23.05933380126953
2018-01-25,40.111412048339844,85.0771713256836,5.843608856201172,22.50933265686035
2018-01-26,40.20518112182617,86.67124938964844,6.0161871910095215,22.856666564941406
2018-01-29,39.37299346923828,86.54225158691406,6.103215217590332,23.302000045776367
2018-01-30,39.140933990478516,85.45496368408203,6.001104354858398,23.05466651916504
2018-01-31,39.24876022338867,87.54664611816406,6.077254772186279,23.62066650390625
2018-02-01,39.330787658691406,86.85556030273438,5.9462151527404785,23.28333282470703
2018-02-02,37.624229431152344,84.57036590576172,5.773639678955078,22.916667938232422
2018-02-05,36.6842155456543,81.0873031616211,5.283601760864258,22.208667755126953
2018-02-06,38.217315673828125,84.15571594238281,5.577328205108643,22.264667510986328
2018-02-07,37.39917755126953,82.5708236694336,5.656940460205078,23.0
2018-02-08,36.37008285522461,78.33216857910156,5.378049373626709,21.01533317565918
2018-02-09,36.81494140625,81.25314331054688,5.738037586212158,20.69466781616211
2018-02-12,38.29780578613281,82.1285400390625,5.637902736663818,21.048667907714844
2018-02-13,38.68145751953125,82.77355194091797,5.7516350746154785,21.577333450317383
2018-02-14,39.394657135009766,84.06963348388672,5.968963146209717,21.487333297729492
2018-02-15,40.71746826171875,85.7823257446289,6.09456205368042,22.271333694458008
2018-02-16,40.58563995361328,85.17129516601562,6.028796195983887,22.365999221801758
2018-02-20,40.44912338256836,85.83785247802734,6.158351898193359,22.31800079345703
2018-02-21,40.26553726196289,84.69915008544922,5.971186637878418,22.219999313354492
2018-02-22,40.60213088989258,84.92133331298828,5.990731716156006,23.077999114990234
2018-02-23,41.30825424194336,87.0783920288086,6.084249019622803,23.469999313354492
2018-02-26,42.12499237060547,88.33746337890625,6.100330352783203,23.827999114990234
2018-02-27,41.98849105834961,87.20799255371094,6.087464332580566,23.39933204650879
2018-02-28,41.924922943115234,86.8099365234375,5.987021446228027,22.87066650390625
2018-03-01,41.19055938720703,85.95822143554688,5.7448201179504395,22.062000274658203
2018-03-02,41.47536849975586,86.14338684082031,5.851942539215088,22.341333389282227
2018-03-05,41.61894226074219,86.68956756591797,5.829925060272217,22.22333335876465
2018-03-06,41.583641052246094,86.39330291748047,5.9909796714782715,21.8799991607666
2018-03-07,41.19761276245117,86.89323425292969,5.983063220977783,22.15333366394043
2018-03-08,41.64719772338867,87.42092895507812,5.966735363006592,21.940000534057617
2018-03-09,42.362728118896484,89.37435150146484,6.0694050788879395,21.81133270263672
2018-03-12,42.772281646728516,89.58724975585938,6.179001331329346,23.034000396728516
2018-03-13,42.36036682128906,87.40245056152344,6.128286361694336,22.78933334350586
2018-03-14,42.000240325927734,86.88399505615234,6.153768062591553,21.775333404541016
2018-03-15,42.04967498779297,87.18948364257812,6.1686110496521,21.706666946411133
2018-03-16,41.90138626098633,87.57832336425781,6.196815490722656,21.42333221435547
2018-03-19,41.261165618896484,85.9952392578125,5.962283134460449,20.90399932861328
2018-03-20,41.247047424316406,86.21741485595703,6.174549102783203,20.703332901000977
2018-03-21,40.3126106262207,85.61568450927734,6.149312496185303,21.101999282836914
2018-03-22,39.74301528930664,83.12532043457031,5.983310699462891,20.606666564941406
2018-03-23,38.82269287109375,80.70907592773438,5.763620853424072,20.1026668548584
2018-03-26,40.665672302246094,86.81916809082031,6.048375606536865,20.278667449951172
2018-03-27,39.62297439575195,82.82909393310547,5.579309463500977,18.61199951171875
2018-03-28,39.18516540527344,82.75504302978516,5.476145267486572,17.185333251953125
2018-03-29,39.49115753173828,84.49546813964844,5.7294793128967285,17.742000579833984
2018-04-02,39.23223876953125,81.94960021972656,5.468723773956299,16.832000732421875
2018-04-03,39.63473892211914,83.05126953125,5.575103759765625,17.8353328704834
2018-04-04,40.39263916015625,85.47681427001953,5.5971221923828125,19.12933349609375
2018-04-05,40.672733306884766,85.5230941772461,5.4768877029418945,20.381332397460938
2018-04-06,39.63238525390625,83.53269958496094,5.3004937171936035,19.953332901000977
2018-04-09,40.025455474853516,84.03260040283203,5.329191207885742,19.310667037963867
2018-04-10,40.778656005859375,85.9859848022461,5.638436794281006,20.31333351135254
2018-04-11,40.58799362182617,85.04168701171875,5.5971221923828125,20.062000274658203
2018-04-12,40.98813247680664,86.63404846191406,5.803947448730469,19.60533332824707
2018-04-13,41.127017974853516,86.17115783691406,5.727254390716553,20.022666931152344
2018-04-16,41.383575439453125,87.18025207519531,5.727005958557129,19.413999557495117
2018-04-17,41.95318603515625,88.93919372558594,5.876680850982666,19.179332733154297
